#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A80C3F
#Date Time: 2022-11-04 13:37:39.656
#Sample rate: 5e+07Hz
#Samples: 4096

Time (s),CS,SCLK,MOSI,MISO
4.734e-05,1,1,0,1
4.736e-05,1,1,0,1
4.738e-05,1,1,0,1
4.74e-05,1,1,0,1
4.742e-05,1,1,0,1
4.744e-05,1,1,0,1
4.746e-05,1,1,0,1
4.748e-05,1,1,0,1
4.75e-05,1,1,0,1
4.752e-05,1,1,0,1
4.754e-05,1,1,0,1
4.756e-05,1,1,0,1
4.758e-05,1,1,0,1
4.76e-05,1,1,0,1
4.762e-05,1,1,0,1
4.764e-05,1,1,0,1
4.766e-05,1,1,0,1
4.768e-05,1,1,0,1
4.77e-05,1,1,0,1
4.772e-05,1,1,0,1
4.774e-05,1,1,0,1
4.776e-05,1,1,0,1
4.778e-05,1,1,0,1
4.78e-05,1,1,0,1
4.782e-05,1,1,0,1
4.784e-05,1,1,0,1
4.786e-05,1,1,0,1
4.788e-05,1,1,0,1
4.79e-05,1,1,0,1
4.792e-05,1,1,0,1
4.794e-05,1,1,0,1
4.796e-05,1,1,0,1
4.798e-05,1,1,0,1
4.8e-05,1,1,0,1
4.802e-05,1,1,0,1
4.804e-05,1,1,0,1
4.806e-05,1,1,0,1
4.808e-05,1,1,0,1
4.81e-05,1,1,0,1
4.812e-05,1,1,0,1
4.814e-05,1,1,0,1
4.816e-05,1,1,0,1
4.818e-05,1,1,0,1
4.82e-05,1,1,0,1
4.822e-05,1,1,0,1
4.824e-05,1,1,0,1
4.826e-05,1,1,0,1
4.828e-05,1,1,0,1
4.83e-05,1,1,0,1
4.832e-05,1,1,0,1
4.834e-05,1,1,0,1
4.836e-05,1,1,0,1
4.838e-05,1,1,0,1
4.84e-05,1,1,0,1
4.842e-05,1,1,0,1
4.844e-05,1,1,0,1
4.846e-05,1,1,0,1
4.848e-05,1,1,0,1
4.85e-05,1,1,0,1
4.852e-05,1,1,0,1
4.854e-05,1,1,0,1
4.856e-05,1,1,0,1
4.858e-05,1,1,0,1
4.86e-05,1,1,0,1
4.862e-05,1,1,0,1
4.864e-05,1,1,0,1
4.866e-05,1,1,0,1
4.868e-05,1,1,0,1
4.87e-05,1,1,0,1
4.872e-05,1,1,0,1
4.874e-05,1,1,0,1
4.876e-05,1,1,0,1
4.878e-05,1,1,0,1
4.88e-05,1,1,0,1
4.882e-05,1,1,0,1
4.884e-05,1,1,0,1
4.886e-05,1,1,0,1
4.888e-05,1,1,0,1
4.89e-05,1,1,0,1
4.892e-05,1,1,0,1
4.894e-05,1,1,0,1
4.896e-05,1,1,0,1
4.898e-05,1,1,0,1
4.9e-05,1,1,0,1
4.902e-05,1,1,0,1
4.904e-05,1,1,0,1
4.906e-05,1,1,0,1
4.908e-05,1,1,0,1
4.91e-05,1,1,0,1
4.912e-05,1,1,0,1
4.914e-05,1,1,0,1
4.916e-05,1,1,0,1
4.918e-05,1,1,0,1
4.92e-05,1,1,0,1
4.922e-05,1,1,0,1
4.924e-05,1,1,0,1
4.926e-05,1,1,0,1
4.928e-05,1,1,0,1
4.93e-05,1,1,0,1
4.932e-05,1,1,0,1
4.934e-05,1,1,0,1
4.936e-05,1,1,0,1
4.938e-05,1,1,0,1
4.94e-05,1,1,0,1
4.942e-05,1,1,0,1
4.944e-05,1,1,0,1
4.946e-05,1,1,0,1
4.948e-05,1,1,0,1
4.95e-05,1,1,0,1
4.952e-05,1,1,0,1
4.954e-05,1,1,0,1
4.956e-05,1,1,0,1
4.958e-05,1,1,0,1
4.96e-05,1,1,0,1
4.962e-05,1,1,0,1
4.964e-05,1,1,0,1
4.966e-05,1,1,0,1
4.968e-05,1,1,0,1
4.97e-05,1,1,0,1
4.972e-05,1,1,0,1
4.974e-05,1,1,0,1
4.976e-05,1,1,0,1
4.978e-05,1,1,0,1
4.98e-05,1,1,0,1
4.982e-05,1,1,0,1
4.984e-05,1,1,0,1
4.986e-05,1,1,0,1
4.988e-05,1,1,0,1
4.99e-05,1,1,0,1
4.992e-05,1,1,0,1
4.994e-05,1,1,0,1
4.996e-05,1,1,0,1
4.998e-05,1,1,0,1
5e-05,1,1,0,1
5.002e-05,1,1,0,1
5.004e-05,1,1,0,1
5.006e-05,1,1,0,1
5.008e-05,1,1,0,1
5.01e-05,1,1,0,1
5.012e-05,1,1,0,1
5.014e-05,1,1,0,1
5.016e-05,1,1,0,1
5.018e-05,1,1,0,1
5.02e-05,1,1,0,1
5.022e-05,1,1,0,1
5.024e-05,1,1,0,1
5.026e-05,1,1,0,1
5.028e-05,1,1,0,1
5.03e-05,1,1,0,1
5.032e-05,1,1,0,1
5.034e-05,1,1,0,1
5.036e-05,1,1,0,1
5.038e-05,1,1,0,1
5.04e-05,1,1,0,1
5.042e-05,1,1,0,1
5.044e-05,1,1,0,1
5.046e-05,1,1,0,1
5.048e-05,1,1,0,1
5.05e-05,1,1,0,1
5.052e-05,1,1,0,1
5.054e-05,1,1,0,1
5.056e-05,1,1,0,1
5.058e-05,1,1,0,1
5.06e-05,1,1,0,1
5.062e-05,1,1,0,1
5.064e-05,1,1,0,1
5.066e-05,1,1,0,1
5.068e-05,1,1,0,1
5.07e-05,1,1,0,1
5.072e-05,1,1,0,1
5.074e-05,1,1,0,1
5.076e-05,1,1,0,1
5.078e-05,1,1,0,1
5.08e-05,1,1,0,1
5.082e-05,1,1,0,1
5.084e-05,1,1,0,1
5.086e-05,1,1,0,1
5.088e-05,1,1,0,1
5.09e-05,1,1,0,1
5.092e-05,1,1,0,1
5.094e-05,1,1,0,1
5.096e-05,1,1,0,1
5.098e-05,1,1,0,1
5.1e-05,1,1,0,1
5.102e-05,1,1,0,1
5.104e-05,1,1,0,1
5.106e-05,1,1,0,1
5.108e-05,1,1,0,1
5.11e-05,1,1,0,1
5.112e-05,1,1,0,1
5.114e-05,1,1,0,1
5.116e-05,1,1,0,1
5.118e-05,1,1,0,1
5.12e-05,1,1,0,1
5.122e-05,1,1,0,1
5.124e-05,1,1,0,1
5.126e-05,1,1,0,1
5.128e-05,1,1,0,1
5.13e-05,1,1,0,1
5.132e-05,1,1,0,1
5.134e-05,1,1,0,1
5.136e-05,1,1,0,1
5.138e-05,1,1,0,1
5.14e-05,1,1,0,1
5.142e-05,1,1,0,1
5.144e-05,1,1,0,1
5.146e-05,1,1,0,1
5.148e-05,1,1,0,1
5.15e-05,1,1,0,1
5.152e-05,1,1,0,1
5.154e-05,1,1,0,1
5.156e-05,1,1,0,1
5.158e-05,1,1,0,1
5.16e-05,1,1,0,1
5.162e-05,1,1,0,1
5.164e-05,1,1,0,1
5.166e-05,1,1,0,1
5.168e-05,1,1,0,1
5.17e-05,1,1,0,1
5.172e-05,1,1,0,1
5.174e-05,1,1,0,1
5.176e-05,1,1,0,1
5.178e-05,1,1,0,1
5.18e-05,1,1,0,1
5.182e-05,1,1,0,1
5.184e-05,1,1,0,1
5.186e-05,1,1,0,1
5.188e-05,1,1,0,1
5.19e-05,1,1,0,1
5.192e-05,1,1,0,1
5.194e-05,1,1,0,1
5.196e-05,1,1,0,1
5.198e-05,1,1,0,1
5.2e-05,1,1,0,1
5.202e-05,1,1,0,1
5.204e-05,1,1,0,1
5.206e-05,1,1,0,1
5.208e-05,1,1,0,1
5.21e-05,1,1,0,1
5.212e-05,1,1,0,1
5.214e-05,1,1,0,1
5.216e-05,1,1,0,1
5.218e-05,1,1,0,1
5.22e-05,1,1,0,1
5.222e-05,1,1,0,1
5.224e-05,1,1,0,1
5.226e-05,1,1,0,1
5.228e-05,1,1,0,1
5.23e-05,1,1,0,1
5.232e-05,1,1,0,1
5.234e-05,1,1,0,1
5.236e-05,1,1,0,1
5.238e-05,1,1,0,1
5.24e-05,1,1,0,1
5.242e-05,1,1,0,1
5.244e-05,1,1,0,1
5.246e-05,1,1,0,1
5.248e-05,1,1,0,1
5.25e-05,1,1,0,1
5.252e-05,1,1,0,1
5.254e-05,1,1,0,1
5.256e-05,1,1,0,1
5.258e-05,1,1,0,1
5.26e-05,1,1,0,1
5.262e-05,1,1,0,1
5.264e-05,1,1,0,1
5.266e-05,1,1,0,1
5.268e-05,1,1,0,1
5.27e-05,1,1,0,1
5.272e-05,1,1,0,1
5.274e-05,1,1,0,1
5.276e-05,1,1,0,1
5.278e-05,1,1,0,1
5.28e-05,1,1,0,1
5.282e-05,1,1,0,1
5.284e-05,1,1,0,1
5.286e-05,1,1,0,1
5.288e-05,1,1,0,1
5.29e-05,1,1,0,1
5.292e-05,1,1,0,1
5.294e-05,1,1,0,1
5.296e-05,1,1,0,1
5.298e-05,1,1,0,1
5.3e-05,1,1,0,1
5.302e-05,1,1,0,1
5.304e-05,1,1,0,1
5.306e-05,1,1,0,1
5.308e-05,1,1,0,1
5.31e-05,1,1,0,1
5.312e-05,1,1,0,1
5.314e-05,1,1,0,1
5.316e-05,1,1,0,1
5.318e-05,1,1,0,1
5.32e-05,1,1,0,1
5.322e-05,1,1,0,1
5.324e-05,1,1,0,1
5.326e-05,1,1,0,1
5.328e-05,1,1,0,1
5.33e-05,1,1,0,1
5.332e-05,1,1,0,1
5.334e-05,1,1,0,1
5.336e-05,1,1,0,1
5.338e-05,1,1,0,1
5.34e-05,1,1,0,1
5.342e-05,1,1,0,1
5.344e-05,1,1,0,1
5.346e-05,1,1,0,1
5.348e-05,1,1,0,1
5.35e-05,1,1,0,1
5.352e-05,1,1,0,1
5.354e-05,1,1,0,1
5.356e-05,1,1,0,1
5.358e-05,1,1,0,1
5.36e-05,1,1,0,1
5.362e-05,1,1,0,1
5.364e-05,1,1,0,1
5.366e-05,1,1,0,1
5.368e-05,1,1,0,1
5.37e-05,1,1,0,1
5.372e-05,1,1,0,1
5.374e-05,1,1,0,1
5.376e-05,1,1,0,1
5.378e-05,1,1,0,1
5.38e-05,1,1,0,1
5.382e-05,1,1,0,1
5.384e-05,1,1,0,1
5.386e-05,1,1,0,1
5.388e-05,1,1,0,1
5.39e-05,1,1,0,1
5.392e-05,1,1,0,1
5.394e-05,1,1,0,1
5.396e-05,1,1,0,1
5.398e-05,1,1,0,1
5.4e-05,1,1,0,1
5.402e-05,1,1,0,1
5.404e-05,1,1,0,1
5.406e-05,1,1,0,1
5.408e-05,1,1,0,1
5.41e-05,1,1,0,1
5.412e-05,1,1,0,1
5.414e-05,1,1,0,1
5.416e-05,1,1,0,1
5.418e-05,1,1,0,1
5.42e-05,1,1,0,1
5.422e-05,1,1,0,1
5.424e-05,1,1,0,1
5.426e-05,1,1,0,1
5.428e-05,1,1,0,1
5.43e-05,1,1,0,1
5.432e-05,1,1,0,1
5.434e-05,1,1,0,1
5.436e-05,1,1,0,1
5.438e-05,1,1,0,1
5.44e-05,1,1,0,1
5.442e-05,1,1,0,1
5.444e-05,1,1,0,1
5.446e-05,1,1,0,1
5.448e-05,1,1,0,1
5.45e-05,1,1,0,1
5.452e-05,1,1,0,1
5.454e-05,1,1,0,1
5.456e-05,1,1,0,1
5.458e-05,1,1,0,1
5.46e-05,1,1,0,1
5.462e-05,1,1,0,1
5.464e-05,1,1,0,1
5.466e-05,1,1,0,1
5.468e-05,1,1,0,1
5.47e-05,1,1,0,1
5.472e-05,1,1,0,1
5.474e-05,1,1,0,1
5.476e-05,1,1,0,1
5.478e-05,1,1,0,1
5.48e-05,1,1,0,1
5.482e-05,1,1,0,1
5.484e-05,1,1,0,1
5.486e-05,1,1,0,1
5.488e-05,1,1,0,1
5.49e-05,1,1,0,1
5.492e-05,1,1,0,1
5.494e-05,1,1,0,1
5.496e-05,1,1,0,1
5.498e-05,1,1,0,1
5.5e-05,1,1,0,1
5.502e-05,1,1,0,1
5.504e-05,1,1,0,1
5.506e-05,1,1,0,1
5.508e-05,1,1,0,1
5.51e-05,1,1,0,1
5.512e-05,1,1,0,1
5.514e-05,1,1,0,1
5.516e-05,1,1,0,1
5.518e-05,1,1,0,1
5.52e-05,1,1,0,1
5.522e-05,1,1,0,1
5.524e-05,1,1,0,1
5.526e-05,1,1,0,1
5.528e-05,1,1,0,1
5.53e-05,1,1,0,1
5.532e-05,1,1,0,1
5.534e-05,1,1,0,1
5.536e-05,1,1,0,1
5.538e-05,1,1,0,1
5.54e-05,1,1,0,1
5.542e-05,1,1,0,1
5.544e-05,1,1,0,1
5.546e-05,1,1,0,1
5.548e-05,1,1,0,1
5.55e-05,1,1,0,1
5.552e-05,1,1,0,1
5.554e-05,1,1,0,1
5.556e-05,1,1,0,1
5.558e-05,1,1,0,1
5.56e-05,1,1,0,1
5.562e-05,1,1,0,1
5.564e-05,1,1,0,1
5.566e-05,1,1,0,1
5.568e-05,1,1,0,1
5.57e-05,1,1,0,1
5.572e-05,1,1,0,1
5.574e-05,1,1,0,1
5.576e-05,1,1,0,1
5.578e-05,1,1,0,1
5.58e-05,1,1,0,1
5.582e-05,1,1,0,1
5.584e-05,1,1,0,1
5.586e-05,1,1,0,1
5.588e-05,1,1,0,1
5.59e-05,1,1,0,1
5.592e-05,1,1,0,1
5.594e-05,1,1,0,1
5.596e-05,1,1,0,1
5.598e-05,1,1,0,1
5.6e-05,1,1,0,1
5.602e-05,1,1,0,1
5.604e-05,1,1,0,1
5.606e-05,1,1,0,1
5.608e-05,1,1,0,1
5.61e-05,1,1,0,1
5.612e-05,1,1,0,1
5.614e-05,1,1,0,1
5.616e-05,1,1,0,1
5.618e-05,1,1,0,1
5.62e-05,1,1,0,1
5.622e-05,1,1,0,1
5.624e-05,1,1,0,1
5.626e-05,1,1,0,1
5.628e-05,1,1,0,1
5.63e-05,1,1,0,1
5.632e-05,1,1,0,1
5.634e-05,1,1,0,1
5.636e-05,1,1,0,1
5.638e-05,1,1,0,1
5.64e-05,1,1,0,1
5.642e-05,1,1,0,1
5.644e-05,1,1,0,1
5.646e-05,1,1,0,1
5.648e-05,1,1,0,1
5.65e-05,1,1,0,1
5.652e-05,1,1,0,1
5.654e-05,1,1,0,1
5.656e-05,1,1,0,1
5.658e-05,1,1,0,1
5.66e-05,1,1,0,1
5.662e-05,1,1,0,1
5.664e-05,1,1,0,1
5.666e-05,1,1,0,1
5.668e-05,1,1,0,1
5.67e-05,1,1,0,1
5.672e-05,1,1,0,1
5.674e-05,1,1,0,1
5.676e-05,1,1,0,1
5.678e-05,1,1,0,1
5.68e-05,1,1,0,1
5.682e-05,1,1,0,1
5.684e-05,1,1,0,1
5.686e-05,1,1,0,1
5.688e-05,1,1,0,1
5.69e-05,1,1,0,1
5.692e-05,1,1,0,1
5.694e-05,1,1,0,1
5.696e-05,1,1,0,1
5.698e-05,1,1,0,1
5.7e-05,1,1,0,1
5.702e-05,1,1,0,1
5.704e-05,1,1,0,1
5.706e-05,1,1,0,1
5.708e-05,1,1,0,1
5.71e-05,1,1,0,1
5.712e-05,1,1,0,1
5.714e-05,1,1,0,1
5.716e-05,1,1,0,1
5.718e-05,1,1,0,1
5.72e-05,1,1,0,1
5.722e-05,1,1,0,1
5.724e-05,1,1,0,1
5.726e-05,1,1,0,1
5.728e-05,1,1,0,1
5.73e-05,1,1,0,1
5.732e-05,1,1,0,1
5.734e-05,1,1,0,1
5.736e-05,1,1,0,1
5.738e-05,1,1,0,1
5.74e-05,1,1,0,1
5.742e-05,1,1,0,1
5.744e-05,1,1,0,1
5.746e-05,1,1,0,1
5.748e-05,1,1,0,1
5.75e-05,1,1,0,1
5.752e-05,1,1,0,1
5.754e-05,1,1,0,1
5.756e-05,1,1,0,1
5.758e-05,1,1,0,1
5.76e-05,1,1,0,1
5.762e-05,1,1,0,1
5.764e-05,1,1,0,1
5.766e-05,1,1,0,1
5.768e-05,1,1,0,1
5.77e-05,1,1,0,1
5.772e-05,1,1,0,1
5.774e-05,1,1,0,1
5.776e-05,1,1,0,1
5.778e-05,1,1,0,1
5.78e-05,1,1,0,1
5.782e-05,1,1,0,1
5.784e-05,1,1,0,1
5.786e-05,1,1,0,1
5.788e-05,1,1,0,1
5.79e-05,1,1,0,1
5.792e-05,1,1,0,1
5.794e-05,1,1,0,1
5.796e-05,1,1,0,1
5.798e-05,1,1,0,1
5.8e-05,1,1,0,1
5.802e-05,1,1,0,1
5.804e-05,1,1,0,1
5.806e-05,1,1,0,1
5.808e-05,1,1,0,1
5.81e-05,1,1,0,1
5.812e-05,1,1,0,1
5.814e-05,1,1,0,1
5.816e-05,1,1,0,1
5.818e-05,1,1,0,1
5.82e-05,1,1,0,1
5.822e-05,1,1,0,1
5.824e-05,1,1,0,1
5.826e-05,1,1,0,1
5.828e-05,1,1,0,1
5.83e-05,1,1,0,1
5.832e-05,1,1,0,1
5.834e-05,1,1,0,1
5.836e-05,1,1,0,1
5.838e-05,1,1,0,1
5.84e-05,1,1,0,1
5.842e-05,1,1,0,1
5.844e-05,1,1,0,1
5.846e-05,1,1,0,1
5.848e-05,1,1,0,1
5.85e-05,1,1,0,1
5.852e-05,1,1,0,1
5.854e-05,1,1,0,1
5.856e-05,1,1,0,1
5.858e-05,1,1,0,1
5.86e-05,1,1,0,1
5.862e-05,1,1,0,1
5.864e-05,1,1,0,1
5.866e-05,1,1,0,1
5.868e-05,1,1,0,1
5.87e-05,1,1,0,1
5.872e-05,1,1,0,1
5.874e-05,1,1,0,1
5.876e-05,1,1,0,1
5.878e-05,1,1,0,1
5.88e-05,1,1,0,1
5.882e-05,1,1,0,1
5.884e-05,1,1,0,1
5.886e-05,1,1,0,1
5.888e-05,1,1,0,1
5.89e-05,1,1,0,1
5.892e-05,1,1,0,1
5.894e-05,1,1,0,1
5.896e-05,1,1,0,1
5.898e-05,1,1,0,1
5.9e-05,1,1,0,1
5.902e-05,1,1,0,1
5.904e-05,1,1,0,1
5.906e-05,1,1,0,1
5.908e-05,1,1,0,1
5.91e-05,1,1,0,1
5.912e-05,1,1,0,1
5.914e-05,1,1,0,1
5.916e-05,1,1,0,1
5.918e-05,1,1,0,1
5.92e-05,1,1,0,1
5.922e-05,1,1,0,1
5.924e-05,1,1,0,1
5.926e-05,1,1,0,1
5.928e-05,1,1,0,1
5.93e-05,1,1,0,1
5.932e-05,1,1,0,1
5.934e-05,1,1,0,1
5.936e-05,1,1,0,1
5.938e-05,1,1,0,1
5.94e-05,1,1,0,1
5.942e-05,1,1,0,1
5.944e-05,1,1,0,1
5.946e-05,1,1,0,1
5.948e-05,1,1,0,1
5.95e-05,1,1,0,1
5.952e-05,1,1,0,1
5.954e-05,1,1,0,1
5.956e-05,1,1,0,1
5.958e-05,1,1,0,1
5.96e-05,1,1,0,1
5.962e-05,1,1,0,1
5.964e-05,1,1,0,1
5.966e-05,1,1,0,1
5.968e-05,1,1,0,1
5.97e-05,1,1,0,1
5.972e-05,1,1,0,1
5.974e-05,1,1,0,1
5.976e-05,1,1,0,1
5.978e-05,1,1,0,1
5.98e-05,1,1,0,1
5.982e-05,1,1,0,1
5.984e-05,1,1,0,1
5.986e-05,1,1,0,1
5.988e-05,1,1,0,1
5.99e-05,1,1,0,1
5.992e-05,1,1,0,1
5.994e-05,1,1,0,1
5.996e-05,1,1,0,1
5.998e-05,1,1,0,1
6e-05,1,1,0,1
6.002e-05,1,1,0,1
6.004e-05,1,1,0,1
6.006e-05,1,1,0,1
6.008e-05,1,1,0,1
6.01e-05,1,1,0,1
6.012e-05,1,1,0,1
6.014e-05,1,1,0,1
6.016e-05,1,1,0,1
6.018e-05,1,1,0,1
6.02e-05,1,1,0,1
6.022e-05,1,1,0,1
6.024e-05,1,1,0,1
6.026e-05,1,1,0,1
6.028e-05,1,1,0,1
6.03e-05,1,1,0,1
6.032e-05,1,1,0,1
6.034e-05,1,1,0,1
6.036e-05,1,1,0,1
6.038e-05,1,1,0,1
6.04e-05,1,1,0,1
6.042e-05,1,1,0,1
6.044e-05,1,1,0,1
6.046e-05,1,1,0,1
6.048e-05,1,1,0,1
6.05e-05,1,1,0,1
6.052e-05,1,1,0,1
6.054e-05,1,1,0,1
6.056e-05,1,1,0,1
6.058e-05,1,1,0,1
6.06e-05,1,1,0,1
6.062e-05,1,1,0,1
6.064e-05,1,1,0,1
6.066e-05,1,1,0,1
6.068e-05,1,1,0,1
6.07e-05,1,1,0,1
6.072e-05,1,1,0,1
6.074e-05,1,1,0,1
6.076e-05,1,1,0,1
6.078e-05,1,1,0,1
6.08e-05,1,1,0,1
6.082e-05,1,1,0,1
6.084e-05,1,1,0,1
6.086e-05,1,1,0,1
6.088e-05,1,1,0,1
6.09e-05,1,1,0,1
6.092e-05,1,1,0,1
6.094e-05,1,1,0,1
6.096e-05,1,1,0,1
6.098e-05,1,1,0,1
6.1e-05,1,1,0,1
6.102e-05,1,1,0,1
6.104e-05,1,1,0,1
6.106e-05,1,1,0,1
6.108e-05,1,1,0,1
6.109999999999999e-05,1,1,0,1
6.112e-05,1,1,0,1
6.114e-05,1,1,0,1
6.116e-05,1,1,0,1
6.117999999999999e-05,1,1,0,1
6.12e-05,1,1,0,1
6.122e-05,1,1,0,1
6.124e-05,1,1,0,1
6.126000000000001e-05,1,1,0,1
6.128e-05,1,1,0,1
6.13e-05,1,1,0,1
6.132e-05,1,1,0,1
6.134000000000001e-05,1,1,0,1
6.136e-05,1,1,0,1
6.138e-05,1,1,0,1
6.14e-05,1,1,0,1
6.142e-05,1,1,0,1
6.143999999999999e-05,1,1,0,1
6.146e-05,1,1,0,1
6.148e-05,1,1,0,1
6.15e-05,1,1,0,1
6.151999999999999e-05,1,1,0,1
6.154e-05,1,1,0,1
6.156e-05,1,1,0,1
6.158e-05,1,1,0,1
6.160000000000001e-05,1,1,0,1
6.162e-05,1,1,0,1
6.164e-05,1,1,0,1
6.166e-05,1,1,0,1
6.168000000000001e-05,1,1,0,1
6.17e-05,1,1,0,1
6.172e-05,1,1,0,1
6.174e-05,1,1,0,1
6.176e-05,1,1,0,1
6.177999999999999e-05,1,1,0,1
6.18e-05,1,1,0,1
6.182e-05,1,1,0,1
6.184e-05,1,1,0,1
6.185999999999999e-05,1,1,0,1
6.188e-05,1,1,0,1
6.19e-05,1,1,0,1
6.192e-05,1,1,0,1
6.194000000000001e-05,1,1,0,1
6.196e-05,1,1,0,1
6.198e-05,1,1,0,1
6.2e-05,1,1,0,1
6.202000000000001e-05,1,1,0,1
6.204e-05,1,1,0,1
6.206e-05,1,1,0,1
6.208e-05,1,1,0,1
6.210000000000001e-05,1,1,0,1
6.211999999999999e-05,1,1,0,1
6.214e-05,1,1,0,1
6.216e-05,1,1,0,1
6.218e-05,1,1,0,1
6.219999999999999e-05,1,1,0,1
6.222e-05,1,1,0,1
6.224e-05,1,1,0,1
6.226e-05,1,1,0,1
6.227999999999999e-05,1,1,0,1
6.23e-05,1,1,0,1
6.232e-05,1,1,0,1
6.234e-05,1,1,0,1
6.236000000000001e-05,1,1,0,1
6.238e-05,1,1,0,1
6.24e-05,1,1,0,1
6.242e-05,1,1,0,1
6.244000000000001e-05,1,1,0,1
6.245999999999999e-05,1,1,0,1
6.248e-05,1,1,0,1
6.25e-05,1,1,0,1
6.252e-05,1,1,0,1
6.253999999999999e-05,1,1,0,1
6.256e-05,1,1,0,1
6.258e-05,1,1,0,1
6.26e-05,1,1,0,1
6.261999999999999e-05,1,1,0,1
6.264e-05,1,1,0,1
6.266e-05,1,1,0,1
6.268e-05,1,1,0,1
6.270000000000001e-05,1,1,0,1
6.272e-05,1,1,0,1
