Format Version,1.0,
Take Name,Take 2022-10-21 01.58.24 PM,
Capture Frame Rate,300.00,
Export Frame Rate,300.00,
Capture Start Time,21 Oct 2022 13:58:24 +0900,
Total Frames In Take,32253,
Total Exported Frames,32253,
Coordinate Space,Local,
Device Name,AMTI 3194 3194,
Device Type,2,
Device Channel Count,6,
Mocap Rate,300.00,
Mocap Rate Multiple,1.00,

PlateLength,19.750000,
PlateWidth,19.750000,
PlateOrder,1,
PosX_PosY_X,0.502139,
PosX_PosY_Y,-0.000029,
PosX_PosY_Z,0.501192,
NegX_PosY_X,-0.000017,
NegX_PosY_Y,0.000014,
NegX_PosY_Z,0.501749,
NegX_NegY_X,-0.000020,
NegX_NegY_Y,0.000034,
NegX_NegY_Z,0.000002,
PosX_NegY_X,0.502136,
PosX_NegY_Y,-0.000009,
PosX_NegY_Z,-0.000555,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz, Tz
10289,34.296000,10289,-8.667480,-1.716492,666.375000,3.461060,-98.843750,-3.659180,0.148331,0.005194,0.000000,-3.449589
10290,34.299000,10290,-8.205566,-1.450562,666.750000,3.479248,-98.777344,-3.672241,0.148147,0.005218,0.000000,-3.500163
10291,34.303000,10291,-8.145020,-1.326843,666.750000,3.523315,-98.847656,-3.675049,0.148253,0.005284,0.000000,-3.521381
10292,34.306000,10292,-8.225098,-2.070923,666.375000,3.563477,-98.777344,-3.825806,0.148231,0.005348,0.000000,-3.562815
10293,34.310000,10293,-7.738525,-1.613159,666.468750,3.440430,-98.832031,-3.791626,0.148292,0.005162,0.000000,-3.592355
10294,34.313000,10294,-7.979004,-1.771606,667.125000,3.601318,-98.859375,-3.725098,0.148187,0.005398,0.000000,-3.505641
10295,34.316000,10295,-8.297363,-1.820679,667.406250,3.460449,-98.828125,-3.469849,0.148078,0.005185,0.000000,-3.243268
10296,34.320000,10296,-8.108887,-1.613831,666.625000,3.553589,-98.773438,-3.456543,0.148169,0.005331,0.000000,-3.260649
10297,34.323000,10297,-8.044922,-1.940613,667.281250,3.488037,-98.843750,-3.722046,0.148129,0.005227,0.000000,-3.476637
10298,34.326000,10298,-8.235840,-1.666199,667.125000,3.458984,-98.828125,-3.738159,0.148140,0.005185,0.000000,-3.534030
10299,34.329000,10299,-7.994141,-1.156860,667.125000,3.541992,-98.746094,-3.687012,0.148017,0.005309,0.000000,-3.558220
10300,34.333000,10300,-8.177734,-1.338074,667.000000,3.522583,-98.750000,-3.653931,0.148051,0.005281,0.000000,-3.499016
10301,34.336000,10301,-8.480469,-1.783020,667.562500,3.573975,-98.757812,-3.769531,0.147938,0.005354,0.000000,-3.551157
10302,34.340000,10302,-8.367676,-1.575439,667.281250,3.432617,-98.757812,-3.701294,0.148000,0.005144,0.000000,-3.511173
10303,34.343000,10303,-8.418457,-1.474670,666.718750,3.664062,-98.828125,-3.810303,0.148231,0.005496,0.000000,-3.637977
10304,34.346000,10304,-8.078613,-1.608154,666.750000,3.529541,-98.796875,-3.957520,0.148177,0.005294,0.000000,-3.761994
10305,34.350000,10305,-7.768066,-1.195679,666.875000,3.591675,-98.660156,-4.003662,0.147944,0.005386,0.000000,-3.868606
10306,34.353000,10306,-7.902832,-0.837463,666.750000,3.468384,-98.691406,-4.020264,0.148019,0.005202,0.000000,-3.937413
10307,34.356000,10307,-7.990479,-1.187378,666.656250,3.498779,-98.621094,-3.935669,0.147934,0.005248,0.000000,-3.801951
10308,34.359000,10308,-8.142578,-1.491272,666.750000,3.527100,-98.726562,-3.671509,0.148071,0.005290,0.000000,-3.493768
10309,34.363000,10309,-8.393066,-1.407410,666.656250,3.501221,-98.613281,-3.534546,0.147922,0.005252,0.000000,-3.370438
10310,34.366000,10310,-8.206543,-1.399841,666.750000,3.478271,-98.652344,-3.668457,0.147960,0.005217,0.000000,-3.504148
10311,34.369000,10311,-7.743896,-1.210022,667.281250,3.474609,-98.738281,-4.052002,0.147971,0.005207,0.000000,-3.913277
10312,34.373000,10312,-7.900146,-1.309509,667.562500,3.520996,-98.785156,-4.203613,0.147979,0.005274,0.000000,-4.051502
10313,34.376000,10313,-8.160156,-0.666992,667.687500,3.435913,-98.699219,-4.099121,0.147822,0.005146,0.000000,-4.042517
10314,34.380000,10314,-8.050781,-1.716431,667.687500,3.504761,-98.718750,-4.033691,0.147852,0.005249,0.000000,-3.822174
10315,34.383000,10315,-7.925049,-1.776367,667.687500,3.460327,-98.691406,-4.015381,0.147811,0.005183,0.000000,-3.793887
10316,34.386000,10316,-8.208496,-1.749084,668.062500,3.433594,-98.699219,-4.063477,0.147739,0.005140,0.000000,-3.847256
10317,34.390000,10317,-8.644043,-1.784973,667.937500,3.455688,-98.738281,-3.999023,0.147826,0.005174,0.000000,-3.779880
10318,34.393000,10318,-8.584473,-1.722778,668.187500,3.453857,-98.738281,-3.746948,0.147770,0.005169,0.000000,-3.536746
10319,34.396000,10319,-8.817871,-0.680298,668.031250,3.500488,-98.792969,-4.000732,0.147887,0.005240,0.000000,-3.946331
10320,34.399000,10320,-8.654297,-1.251770,668.312500,3.373291,-98.785156,-3.930542,0.147813,0.005047,0.000000,-3.789197
10321,34.403000,10321,-8.572266,-0.851044,668.312500,3.365356,-98.761719,-3.912476,0.147778,0.005036,0.000000,-3.829877
10322,34.406000,10322,-8.547852,-0.527191,668.718750,3.286987,-98.855469,-3.846069,0.147828,0.004915,0.000000,-3.810151
10323,34.409000,10323,-8.037598,-1.264343,668.718750,3.305298,-98.820312,-3.994995,0.147776,0.004943,0.000000,-3.847884
10324,34.413000,10324,-8.409180,-1.621399,668.343750,3.242798,-98.851562,-3.980713,0.147905,0.004852,0.000000,-3.781701
10325,34.416000,10325,-8.386230,-1.140015,668.437500,3.209229,-98.730469,-3.941895,0.147703,0.004801,0.000000,-3.813773
10326,34.420000,10326,-8.696777,-1.387817,667.968750,3.076294,-98.796875,-4.011475,0.147906,0.004605,0.000000,-3.846260
10327,34.423000,10327,-8.969727,-1.561035,667.968750,3.124756,-98.679688,-3.941895,0.147731,0.004678,0.000000,-3.753242
10328,34.426000,10328,-8.599609,-1.719543,668.250000,3.036011,-98.789062,-3.925903,0.147832,0.004543,0.000000,-3.710769
10329,34.429000,10329,-8.230957,-1.387756,668.343750,3.053833,-98.750000,-4.124756,0.147753,0.004569,0.000000,-3.957319
10330,34.433000,10330,-7.946533,-1.860046,668.125000,2.927246,-98.703125,-4.038818,0.147732,0.004381,0.000000,-3.798847
10331,34.436000,10331,-7.879150,-2.141357,668.000000,2.957397,-98.699219,-3.939209,0.147753,0.004427,0.000000,-3.657699
10332,34.439000,10332,-7.696533,-1.893188,668.125000,2.883057,-98.597656,-3.816895,0.147574,0.004315,0.000000,-3.570721
10333,34.443000,10333,-8.902344,-2.383057,667.468750,2.912842,-98.664062,-3.739502,0.147818,0.004364,0.000000,-3.426093
10334,34.446000,10334,-9.091309,-2.329346,667.625000,2.933472,-98.687500,-3.890381,0.147819,0.004394,0.000000,-3.586006
10335,34.450000,10335,-9.122559,-2.698608,667.625000,2.848267,-98.597656,-4.019775,0.147684,0.004266,0.000000,-3.660153
10336,34.453000,10336,-8.782227,-2.376343,667.375000,2.844971,-98.636719,-3.821777,0.147798,0.004263,0.000000,-3.507997
10337,34.456000,10337,-9.035645,-2.144043,667.375000,2.838379,-98.523438,-3.817871,0.147628,0.004253,0.000000,-3.539779
10338,34.460000,10338,-8.884766,-1.824097,667.500000,2.762451,-98.539062,-3.833252,0.147624,0.004139,0.000000,-3.600741
10339,34.463000,10339,-9.100098,-1.949585,667.250000,2.765259,-98.496094,-3.649292,0.147615,0.004144,0.000000,-3.399217
10340,34.466000,10340,-9.375000,-2.444702,667.500000,2.772827,-98.531250,-3.699829,0.147612,0.004154,0.000000,-3.377905
10341,34.469000,10341,-8.839355,-2.612061,667.125000,2.757690,-98.593750,-3.803223,0.147789,0.004134,0.000000,-3.453728
10342,34.473000,10342,-8.464355,-2.213379,666.843750,2.798828,-98.578125,-3.855103,0.147828,0.004197,0.000000,-3.563429
10343,34.476000,10343,-8.652344,-2.445435,666.750000,2.687500,-98.562500,-3.970337,0.147825,0.004031,0.000000,-3.643715
10344,34.479000,10344,-8.622559,-2.265991,666.468750,2.731567,-98.511719,-4.154785,0.147811,0.004099,0.000000,-3.855186
10345,34.483000,10345,-7.844482,-2.164429,666.625000,2.709473,-98.511719,-4.002686,0.147777,0.004064,0.000000,-3.714717
10346,34.486000,10346,-7.700684,-1.598511,666.375000,2.653198,-98.507812,-3.936279,0.147826,0.003982,0.000000,-3.730638
10347,34.490000,10347,-7.417236,-1.804993,666.500000,2.635376,-98.523438,-3.752075,0.147822,0.003954,0.000000,-3.514585
10348,34.493000,10348,-6.904541,-2.428345,665.875000,2.584473,-98.484375,-3.853394,0.147902,0.003881,0.000000,-3.521035
10349,34.496000,10349,-7.529297,-2.513428,666.093750,2.628418,-98.500000,-3.987305,0.147877,0.003946,0.000000,-3.645337
10350,34.500000,10350,-7.852295,-1.972961,665.750000,2.547485,-98.488281,-4.088379,0.147936,0.003826,0.000000,-3.826554
10351,34.503000,10351,-7.500488,-2.189453,665.750000,2.553833,-98.480469,-3.970703,0.147924,0.003836,0.000000,-3.675602
10352,34.506000,10352,-7.472656,-2.066162,666.000000,2.550049,-98.480469,-3.919312,0.147869,0.003829,0.000000,-3.642403
10353,34.509000,10353,-8.192871,-2.156128,665.750000,2.503052,-98.500000,-3.837036,0.147953,0.003760,0.000000,-3.548833
10354,34.513000,10354,-7.663330,-2.186035,666.000000,2.505249,-98.484375,-3.734863,0.147874,0.003762,0.000000,-3.440431
10355,34.516000,10355,-7.574463,-1.805176,665.843750,2.521484,-98.554688,-3.637817,0.148015,0.003787,0.000000,-3.399308
10356,34.520000,10356,-7.578369,-1.570068,665.843750,2.516602,-98.484375,-3.702026,0.147909,0.003780,0.000000,-3.498442
10357,34.523000,10357,-7.907959,-2.235840,666.093750,2.573853,-98.468750,-3.734863,0.147830,0.003864,0.000000,-3.434896
10358,34.526000,10358,-8.356934,-1.799927,666.093750,2.516113,-98.507812,-3.684570,0.147889,0.003777,0.000000,-3.449949
10359,34.530000,10359,-7.815430,-2.654297,666.500000,2.511963,-98.539062,-3.733765,0.147846,0.003769,0.000000,-3.370794
10360,34.533000,10360,-7.756348,-2.024170,666.375000,2.569214,-98.437500,-3.782349,0.147721,0.003856,0.000000,-3.513241
10361,34.536000,10361,-8.074219,-1.745850,666.625000,2.560547,-98.523438,-3.867065,0.147794,0.003841,0.000000,-3.640052
10362,34.539000,10362,-7.973877,-2.348755,666.093750,2.529785,-98.519531,-4.120117,0.147906,0.003798,0.000000,-3.803006
10363,34.543000,10363,-7.506592,-2.077271,666.500000,2.547729,-98.480469,-3.866211,0.147758,0.003823,0.000000,-3.587973
10364,34.546000,10364,-7.544434,-2.103149,666.781250,2.454102,-98.453125,-3.728638,0.147654,0.003681,0.000000,-3.445866
10365,34.549000,10365,-7.764648,-1.971985,666.781250,2.450317,-98.511719,-3.797363,0.147742,0.003675,0.000000,-3.534552
10366,34.553000,10366,-7.770508,-1.935852,666.781250,2.403320,-98.511719,-3.846802,0.147742,0.003604,0.000000,-3.588803
10367,34.556000,10367,-8.002930,-1.574951,667.312500,2.345825,-98.492188,-3.909424,0.147595,0.003515,0.000000,-3.705101
10368,34.560000,10368,-7.246582,-1.586060,667.062500,2.304810,-98.523438,-3.961060,0.147697,0.003455,0.000000,-3.751841
10369,34.563000,10369,-7.000000,-1.823608,667.312500,2.263794,-98.562500,-3.943848,0.147701,0.003392,0.000000,-3.698246
10370,34.566000,10370,-7.431152,-2.269897,667.437500,2.339600,-98.523438,-3.993530,0.147614,0.003505,0.000000,-3.684509
10371,34.570000,10371,-7.302002,-2.053223,667.062500,2.267944,-98.425781,-3.924194,0.147551,0.003400,0.000000,-3.646065
10372,34.573000,10372,-6.928467,-1.976562,667.062500,2.268188,-98.464844,-4.293457,0.147610,0.003400,0.000000,-4.025256
10373,34.576000,10373,-7.403320,-1.945984,667.187500,2.241333,-98.527344,-4.378174,0.147676,0.003359,0.000000,-4.115670
10374,34.579000,10374,-7.340576,-2.006714,667.312500,2.219360,-98.523438,-4.142578,0.147642,0.003326,0.000000,-3.870716
10375,34.583000,10375,-7.312256,-1.858093,667.437500,2.192627,-98.453125,-4.088623,0.147509,0.003285,0.000000,-3.838559
10376,34.586000,10376,-7.215576,-2.005249,667.343750,2.173584,-98.472656,-3.989746,0.147559,0.003257,0.000000,-3.717355
10377,34.590000,10377,-7.117676,-2.342163,667.437500,2.203857,-98.492188,-3.956665,0.147568,0.003302,0.000000,-3.634540
10378,34.593000,10378,-6.752197,-1.856812,667.687500,2.240723,-98.503906,-3.989990,0.147530,0.003356,0.000000,-3.738715
10379,34.596000,10379,-7.061035,-2.106445,667.875000,2.220459,-98.539062,-4.090332,0.147541,0.003325,0.000000,-3.803020
10380,34.600000,10380,-7.280762,-2.072876,667.968750,2.195068,-98.523438,-4.289307,0.147497,0.003286,0.000000,-4.007489
10381,34.603000,10381,-6.845459,-1.924805,667.812500,2.264404,-98.507812,-4.223877,0.147508,0.003391,0.000000,-3.963164
10382,34.606000,10382,-6.373535,-2.215820,667.968750,2.202881,-98.542969,-3.938721,0.147526,0.003298,0.000000,-3.632848
10383,34.609000,10383,-6.777100,-2.256836,667.687500,2.249023,-98.554688,-4.058594,0.147606,0.003368,0.000000,-3.748299
10384,34.613000,10384,-6.629639,-1.712402,667.687500,2.284790,-98.500000,-4.208008,0.147524,0.003422,0.000000,-3.978073
10385,34.616000,10385,-6.662354,-1.609802,667.687500,2.235840,-98.550781,-4.175049,0.147600,0.003349,0.000000,-3.959752
10386,34.619000,10386,-6.810303,-1.899048,667.968750,2.286743,-98.531250,-3.922852,0.147509,0.003423,0.000000,-3.666040
10387,34.623000,10387,-6.958984,-2.439697,668.093750,2.319702,-98.437500,-3.869751,0.147341,0.003472,0.000000,-3.534446
10388,34.626000,10388,-6.550781,-2.557739,667.968750,2.348022,-98.421875,-4.054199,0.147345,0.003515,0.000000,-3.700356
10389,34.630000,10389,-6.954102,-2.266113,667.687500,2.433594,-98.433594,-4.258545,0.147425,0.003645,0.000000,-3.949810
10390,34.633000,10390,-6.895020,-2.444336,667.812500,2.367676,-98.410156,-4.004883,0.147362,0.003545,0.000000,-3.669127
10391,34.636000,10391,-6.177734,-2.169922,668.093750,2.410889,-98.382812,-3.869507,0.147259,0.003609,0.000000,-3.572259
10392,34.640000,10392,-6.528076,-1.942627,667.812500,2.359131,-98.449219,-3.955933,0.147420,0.003533,0.000000,-3.692611
10393,34.643000,10393,-6.720215,-1.724365,668.093750,2.352173,-98.503906,-3.771729,0.147440,0.003521,0.000000,-3.541148
10394,34.646000,10394,-6.849365,-1.331665,667.812500,2.344727,-98.410156,-3.820435,0.147362,0.003511,0.000000,-3.648246
10395,34.649000,10395,-7.340576,-1.834717,667.687500,2.376221,-98.398438,-3.921509,0.147372,0.003559,0.000000,-3.677247
10396,34.653000,10396,-7.177979,-2.514648,668.343750,2.365356,-98.390625,-3.767334,0.147216,0.003539,0.000000,-3.422542
10397,34.656000,10397,-7.154541,-2.053101,668.500000,2.332031,-98.367188,-3.832153,0.147146,0.003488,0.000000,-3.555006
10398,34.659000,10398,-6.923828,-2.455566,668.343750,2.411499,-98.429688,-3.786255,0.147274,0.003608,0.000000,-3.449596
10399,34.663000,10399,-7.237061,-2.714355,668.375000,2.276367,-98.414062,-3.984497,0.147244,0.003406,0.000000,-3.609473
10400,34.666000,10400,-7.364746,-2.639771,668.625000,2.319580,-98.347656,-4.064941,0.147089,0.003469,0.000000,-3.702209
10401,34.670000,10401,-6.742676,-2.601685,668.906250,2.274414,-98.347656,-4.012695,0.147028,0.003400,0.000000,-3.653102
10402,34.673000,10402,-6.146240,-2.789795,668.750000,2.305298,-98.281250,-4.028320,0.146963,0.003447,0.000000,-3.639512
10403,34.676000,10403,-5.490967,-2.320923,668.500000,2.346436,-98.292969,-4.080322,0.147035,0.003510,0.000000,-3.758338
10404,34.679000,10404,-5.644531,-2.543457,668.625000,2.373047,-98.265625,-4.129639,0.146967,0.003549,0.000000,-3.775868
10405,34.683000,10405,-6.240234,-2.458252,668.906250,2.320312,-98.234375,-4.076660,0.146858,0.003469,0.000000,-3.737292
10406,34.686000,10406,-6.680664,-2.136108,668.625000,2.405151,-98.250000,-3.812134,0.146943,0.003597,0.000000,-3.522278
10407,34.689000,10407,-6.772705,-2.137207,668.375000,2.405884,-98.203125,-3.795288,0.146928,0.003600,0.000000,-3.505651
10408,34.693000,10408,-6.047852,-2.455811,667.968750,2.395020,-98.191406,-3.729126,0.147000,0.003586,0.000000,-3.389807
10409,34.696000,10409,-5.452881,-2.454224,667.593750,2.423218,-98.121094,-3.746094,0.146977,0.003630,0.000000,-3.405172
10410,34.700000,10410,-5.706543,-2.442627,668.250000,2.395630,-98.050781,-3.840576,0.146728,0.003585,0.000000,-3.502633
10411,34.703000,10411,-5.703613,-2.437256,667.750000,2.397461,-97.980469,-3.589600,0.146732,0.003590,0.000000,-3.252454
10412,34.706000,10412,-5.887451,-2.338135,667.718750,2.487549,-97.910156,-3.622803,0.146634,0.003725,0.000000,-3.301886
10413,34.710000,10413,-6.174805,-2.202271,667.625000,2.414062,-97.945312,-3.773682,0.146707,0.003616,0.000000,-3.472920
10414,34.713000,10414,-6.410889,-2.548706,667.093750,2.422363,-97.859375,-3.689453,0.146695,0.003631,0.000000,-3.338850
10415,34.716000,10415,-6.101562,-2.344360,667.093750,2.373535,-97.898438,-3.690063,0.146754,0.003558,0.000000,-3.367729
10416,34.719000,10416,-6.328857,-1.779053,667.093750,2.360352,-97.757812,-3.752319,0.146543,0.003538,0.000000,-3.514005
10417,34.723000,10417,-6.302734,-1.547302,666.437500,2.335327,-97.812500,-3.773682,0.146769,0.003504,0.000000,-3.568671
10418,34.726000,10418,-5.767578,-1.613220,666.687500,2.385010,-97.765625,-3.754883,0.146644,0.003577,0.000000,-3.538947
10419,34.729000,10419,-5.984619,-1.651978,666.562500,2.408203,-97.750000,-3.856201,0.146648,0.003613,0.000000,-3.635564
10420,34.733000,10420,-5.918701,-1.933289,666.687500,2.390747,-97.671875,-3.902832,0.146503,0.003586,0.000000,-3.640823
10421,34.736000,10421,-6.140869,-2.140259,666.968750,2.346558,-97.777344,-3.803955,0.146600,0.003518,0.000000,-3.511799
10422,34.740000,10422,-6.641113,-2.084717,666.968750,2.342773,-97.792969,-3.988647,0.146623,0.003513,0.000000,-3.706307
10423,34.743000,10423,-6.767090,-1.798767,666.468750,2.245483,-97.679688,-4.286865,0.146563,0.003369,0.000000,-4.046032
10424,34.746000,10424,-6.482422,-1.898438,666.968750,2.293335,-97.691406,-4.185303,0.146471,0.003438,0.000000,-3.929527
10425,34.750000,10425,-6.296631,-2.002930,666.562500,2.275146,-97.761719,-4.072021,0.146665,0.003413,0.000000,-3.799753
10426,34.753000,10426,-6.417480,-2.026123,666.843750,2.366089,-97.714844,-3.953125,0.146533,0.003548,0.000000,-3.679001
10427,34.756000,10427,-6.093018,-2.785400,666.718750,2.315186,-97.679688,-3.935059,0.146508,0.003473,0.000000,-3.548133
10428,34.759000,10428,-6.649902,-3.166382,666.843750,2.296143,-97.601562,-3.897949,0.146363,0.003443,0.000000,-3.457404
10429,34.763000,10429,-6.775146,-3.086304,666.718750,2.410522,-97.652344,-3.885620,0.146467,0.003616,0.000000,-3.458074
10430,34.766000,10430,-6.500732,-2.714233,666.843750,2.334106,-97.597656,-4.016113,0.146358,0.003500,0.000000,-3.641618
10431,34.770000,10431,-6.659912,-2.773804,667.500000,2.447388,-97.546875,-3.962646,0.146138,0.003666,0.000000,-3.581708
10432,34.773000,10432,-6.938965,-2.417480,667.250000,2.439575,-97.703125,-3.952393,0.146427,0.003656,0.000000,-3.623779
10433,34.776000,10433,-6.761719,-2.333984,667.750000,2.390259,-97.574219,-3.910767,0.146124,0.003580,0.000000,-3.593920
10434,34.780000,10434,-6.627686,-2.891113,667.656250,2.426270,-97.574219,-3.778076,0.146144,0.003634,0.000000,-3.379641
10435,34.783000,10435,-6.694580,-2.441650,668.125000,2.414307,-97.523438,-3.857300,0.145966,0.003614,0.000000,-3.525093
10436,34.786000,10436,-6.190918,-2.717651,668.125000,2.469116,-97.531250,-3.841919,0.145978,0.003696,0.000000,-3.468082
10437,34.789000,10437,-6.369873,-2.822876,667.906250,2.517822,-97.488281,-3.675293,0.145961,0.003770,0.000000,-3.287276
10438,34.793000,10438,-6.507568,-2.578735,668.531250,2.486206,-97.539062,-3.823975,0.145901,0.003719,0.000000,-3.471937
10439,34.796000,10439,-6.136719,-2.389893,668.656250,2.460205,-97.523438,-3.754883,0.145850,0.003679,0.000000,-3.428896
10440,34.799000,10440,-6.006836,-2.379150,668.656250,2.553223,-97.468750,-3.654541,0.145768,0.003818,0.000000,-3.330674
10441,34.803000,10441,-7.166748,-2.273682,668.375000,2.453491,-97.535156,-4.008301,0.145929,0.003671,0.000000,-3.702813
10442,34.806000,10442,-6.571045,-2.165283,668.531250,2.523315,-97.437500,-3.921509,0.145749,0.003774,0.000000,-3.630724
10443,34.810000,10443,-7.051270,-1.765869,668.656250,2.488403,-97.480469,-3.989136,0.145786,0.003721,0.000000,-3.757939
10444,34.813000,10444,-7.134521,-2.473877,668.687500,2.456543,-97.433594,-3.852661,0.145709,0.003674,0.000000,-3.518405
10445,34.816000,10445,-6.283691,-2.653809,668.687500,2.464844,-97.359375,-3.649292,0.145598,0.003686,0.000000,-3.286066
10446,34.820000,10446,-6.420410,-1.836060,668.562500,2.517212,-97.339844,-3.851318,0.145596,0.003765,0.000000,-3.608169
10447,34.823000,10447,-6.384766,-2.204590,668.812500,2.477661,-97.339844,-3.899536,0.145541,0.003705,0.000000,-3.602330
10448,34.826000,10448,-5.875488,-2.808105,668.687500,2.470459,-97.320312,-4.033691,0.145539,0.003694,0.000000,-3.646708
10449,34.829000,10449,-5.448242,-2.137329,668.562500,2.528931,-97.308594,-4.068115,0.145549,0.003783,0.000000,-3.777638
10450,34.833000,10450,-5.052490,-1.610168,668.937500,2.448364,-97.222656,-3.860474,0.145339,0.003660,0.000000,-3.644946
10451,34.836000,10451,-5.167480,-2.139526,668.562500,2.530273,-97.226562,-3.780273,0.145426,0.003785,0.000000,-3.488687
10452,34.840000,10452,-5.197510,-2.011353,668.031250,2.529785,-97.160156,-3.831055,0.145443,0.003787,0.000000,-3.558201
10453,34.843000,10453,-4.941895,-2.407959,668.031250,2.539429,-97.199219,-3.832642,0.145501,0.003801,0.000000,-3.501067
10454,34.846000,10454,-5.230957,-1.577698,668.125000,2.589600,-97.035156,-3.827515,0.145235,0.003876,0.000000,-3.618653
10455,34.850000,10455,-4.785400,-2.156494,668.187500,2.604004,-97.019531,-3.978271,0.145198,0.003897,0.000000,-3.683802
10456,34.853000,10456,-4.843506,-2.330811,667.937500,2.562012,-97.023438,-4.012207,0.145258,0.003836,0.000000,-3.692216
