5.78,40.20626,38.123756,58.123756,37.800003,36.68,56.68,39.182446,37.509468,57.509468,39.200005,37.520004,57.520004
5.799,40.553017,38.33181,58.33181,37.989998,36.794,56.794,39.463615,37.67817,57.67817,39.485,37.691,57.691
5.819,40.916634,38.54998,58.54998,38.19,36.914,56.914,39.759033,37.85542,57.85542,39.784996,37.871,57.871
5.838,41.260685,38.75641,58.75641,38.379997,37.028,57.028,40.039104,38.02346,58.02346,40.069996,38.041996,58.041996
5.861,41.675243,39.005146,59.005146,38.61,37.166,57.166,40.377365,38.226418,58.226418,40.415,38.249,58.249
5.879,41.998123,39.198875,59.198875,38.79,37.274002,57.274002,40.641457,38.384872,58.384872,40.685005,38.411003,58.411003
5.898,42.33736,39.402416,59.402416,38.98,37.388,57.388,40.919563,38.55174,58.55174,40.969997,38.582,58.582
5.919,42.71037,39.62622,59.62622,39.190002,37.514,57.514,41.22615,38.73569,58.73569,41.285,38.771,58.771
5.94,43.081215,39.848732,59.848732,39.4,37.64,57.64,41.531853,38.919113,58.919113,41.6,38.96,58.96
5.961,43.449806,40.069885,60.069885,39.61,37.766,57.766,41.83662,39.101974,59.101974,41.914997,39.149,59.149
5.981,43.798653,40.27919,60.27919,39.809998,37.886,57.886,42.12597,39.27558,59.27558,42.215,39.329,59.329
6.003,44.179813,40.50789,60.50789,40.03,38.017998,58.017998,42.44319,39.46591,59.46591,42.544994,39.526997,59.526997
6.023,44.52389,40.714336,60.714336,40.229996,38.138,58.138,42.73055,39.63833,59.63833,42.844997,39.706997,59.706997
6.042,44.848553,40.909134,60.909134,40.42,38.252,58.252,43.00262,39.801575,59.801575,43.129997,39.878,59.878
6.061,45.170956,41.102573,61.102573,40.61,38.365997,58.365997,43.27375,39.96425,59.96425,43.414997,40.048996,60.048996
6.08,45.491077,41.294647,61.294647,40.8,38.48,58.48,43.543907,40.126343,60.126343,43.7,40.22,60.22
6.099,45.808815,41.48529,61.48529,40.989998,38.594,58.594,43.81306,40.287838,60.287838,43.984997,40.391,60.391
6.121,46.17364,41.704185,61.704185,41.21,38.725998,58.725998,44.123413,40.47405,60.47405,44.315,40.588997,60.588997
6.144,46.551468,41.930878,61.930878,41.440002,38.864,58.864,44.446327,40.667797,60.667797,44.660004,40.796,60.796
6.166,46.909275,42.145565,62.145565,41.66,38.996002,58.996002,44.753674,40.852203,60.852203,44.99,40.994,60.994
6.189,47.27949,42.367695,62.367695,41.89,39.134003,59.134003,45.07334,41.044006,61.044006,45.335003,41.201004,61.201004
6.212,47.645676,42.587402,62.587402,42.12,39.272,59.272,45.39124,41.23474,61.23474,45.679996,41.407997,61.407997
6.235,48.007717,42.80463,62.80463,42.350002,39.41,59.41,45.707348,41.424408,61.424408,46.025,41.614998,61.614998
6.259,48.380947,43.02857,63.02857,42.59,39.554,59.554,46.035202,41.621124,61.621124,46.385,41.831,61.831
6.282,48.734142,43.240486,63.240486,42.82,39.692,59.692,46.347435,41.80846,61.80846,46.730003,42.038002,62.038002
6.306,49.097935,43.458763,63.458763,43.06,39.836002,59.836002,46.671116,42.00267,62.00267,47.090004,42.254,62.254
6.329,49.441887,43.66513,63.66513,43.289997,39.974,59.974,46.979218,42.18753,62.18753,47.434998,42.461,62.461
6.351,49.766502,43.8599,63.8599,43.51,40.106,60.106,47.27197,42.363182,62.363182,47.763596,42.658157,62.658157
6.369,50.02885,44.01731,64.01731,43.69,40.214,60.214,47.510014,42.50601,62.50601,48.029274,42.817566,62.817566
